,promotionid,itemid,modelid,promotion_price,rebate,discount_percent,start_time,end_time
14404,2000001613,403661085,0,399,100,0.200400802,27/9/17 21:00,28/9/17 12:00
14405,2000001613,497985446,391629795,850,626,0.424119241,27/9/17 21:00,28/9/17 12:00
14416,2000001613,422969588,0,1008,2492,0.712,27/9/17 21:00,28/9/17 12:00
14417,2000001613,458926262,412924796,2780,1200,0.301507538,27/9/17 21:00,28/9/17 12:00
14433,2000001624,289646936,192869068,239,160,0.401002506,28/9/17 12:00,28/9/17 21:00
14442,2000001624,348794302,393996660,299,81,0.213157895,28/9/17 12:00,28/9/17 21:00
14443,2000001624,115310093,88565879,599,300,0.333704116,28/9/17 12:00,28/9/17 21:00
14468,2000001624,238522092,155118593,450,149,0.248747913,28/9/17 12:00,28/9/17 21:00
14469,2000001624,34985965,0,198,72,0.266666667,28/9/17 12:00,28/9/17 21:00
14470,2000001624,486633312,414329564,300,300,0.5,28/9/17 12:00,28/9/17 21:00
14477,2000001624,172173648,115932332,179,219,0.550251256,28/9/17 12:00,28/9/17 21:00
14479,2000001624,73596133,58901872,450,150,0.25,28/9/17 12:00,28/9/17 21:00
14485,2000001624,265831769,173949973,449,150,0.250417362,28/9/17 12:00,28/9/17 21:00
14497,2000001624,447211182,0,928,232,0.2,28/9/17 12:00,28/9/17 21:00
14498,2000001624,145043850,0,399,749,0.652439024,28/9/17 12:00,28/9/17 21:00
14503,2000001624,225908271,146294135,1380,600,0.303030303,28/9/17 12:00,28/9/17 21:00
14504,2000001624,526263965,415018508,300,299,0.499165275,28/9/17 12:00,28/9/17 21:00
14507,2000001624,408170265,0,1280,1400,0.52238806,28/9/17 12:00,28/9/17 21:00
14508,2000001624,507564575,0,1180,500,0.297619048,28/9/17 12:00,28/9/17 21:00
14516,2000001626,22205021,414772142,199,100,0.334448161,28/9/17 21:00,29/9/17 12:00
14542,2000001626,15162421,7259134,325,295,0.475806452,28/9/17 21:00,29/9/17 12:00
14552,2000001626,42419494,131105351,299,81,0.213157895,28/9/17 21:00,29/9/17 12:00
14553,2000001626,227574837,147458396,470,220,0.31884058,28/9/17 21:00,29/9/17 12:00
14555,2000001626,72900528,0,759,821,0.519620253,28/9/17 21:00,29/9/17 12:00
14556,2000001626,122183861,415134259,799,281,0.260185185,28/9/17 21:00,29/9/17 12:00
14557,2000001626,503644170,414684446,300,416,0.581005587,28/9/17 21:00,29/9/17 12:00
14559,2000001626,422824584,324853738,1999,1281,0.39054878,28/9/17 21:00,29/9/17 12:00
14567,2000001626,231560415,0,7100,3800,0.348623853,28/9/17 21:00,29/9/17 12:00
14574,2000001626,310923538,247363239,710,10,0.013888889,28/9/17 21:00,29/9/17 12:00
14575,2000001626,525311092,414285751,3499,700,0.166706359,28/9/17 21:00,29/9/17 12:00
14581,2000001626,483751540,379549688,449,450,0.500556174,28/9/17 21:00,29/9/17 12:00
14594,2000001626,440033188,0,699,581,0.45390625,28/9/17 21:00,29/9/17 12:00
14595,2000001626,382719123,331979620,412,757,0.647562019,28/9/17 21:00,29/9/17 12:00
14596,2000001626,486419142,382017484,399,581,0.592857143,28/9/17 21:00,29/9/17 12:00
14601,2000001627,108175062,0,599,191,0.241772152,29/9/17 12:00,29/9/17 21:00
14602,2000001627,481250213,377606545,350,100,0.222222222,29/9/17 12:00,29/9/17 21:00
14607,2000001627,5723722,270169253,599,300,0.333704116,29/9/17 12:00,29/9/17 21:00
14608,2000001627,11544141,14477772,149,100,0.401606426,29/9/17 12:00,29/9/17 21:00
14611,2000001627,432791745,0,699,191,0.214606742,29/9/17 12:00,29/9/17 21:00
14612,2000001627,485687940,0,299,500,0.625782228,29/9/17 12:00,29/9/17 21:00
14613,2000001627,123884769,0,875,75,0.078947368,29/9/17 12:00,29/9/17 21:00
14614,2000001627,486443397,388687203,990,700,0.414201183,29/9/17 12:00,29/9/17 21:00
14619,2000001627,460620439,358475027,300,298,0.498327759,29/9/17 12:00,29/9/17 21:00
14621,2000001627,29292548,100597018,240,59,0.197324415,29/9/17 12:00,29/9/17 21:00
14623,2000001627,425517040,327853974,2499,1501,0.37525,29/9/17 12:00,29/9/17 21:00
14636,2000001627,455083010,0,788,211,0.211211211,29/9/17 12:00,29/9/17 21:00
14637,2000001627,530609192,0,999,280,0.218921032,29/9/17 12:00,29/9/17 21:00
14638,2000001627,145854257,416426191,1599,201,0.111666667,29/9/17 12:00,29/9/17 21:00
14639,2000001627,453827811,351659110,420,770,0.647058824,29/9/17 12:00,29/9/17 21:00
14658,2000001627,382927100,0,1900,751,0.283289325,29/9/17 12:00,29/9/17 21:00
14659,2000001627,408156025,0,899,591,0.396644295,29/9/17 12:00,29/9/17 21:00
14673,2000001633,247657803,340479509,750,250,0.25,29/9/17 21:00,30/9/17 12:00
14684,2000001633,498328473,402818731,299,106,0.261728395,29/9/17 21:00,30/9/17 12:00
14692,2000001633,523746112,413223436,300,175,0.368421053,29/9/17 21:00,30/9/17 12:00
14696,2000001633,53152199,0,679,441,0.39375,29/9/17 21:00,30/9/17 12:00
14697,2000001633,315663691,217332445,299,100,0.250626566,29/9/17 21:00,30/9/17 12:00
14698,2000001633,32263405,96630475,850,390,0.314516129,29/9/17 21:00,30/9/17 12:00
14700,2000001633,63711127,50198697,239,60,0.200668896,29/9/17 21:00,30/9/17 12:00
14703,2000001633,435695397,335299696,185,253,0.577625571,29/9/17 21:00,30/9/17 12:00
14709,2000001633,91541605,72612907,129,41,0.241176471,29/9/17 21:00,30/9/17 12:00
14713,2000001633,64204856,358714250,2390,600,0.200668896,29/9/17 21:00,30/9/17 12:00
14715,2000001633,476834012,0,549,150,0.214592275,29/9/17 21:00,30/9/17 12:00
14716,2000001633,431413819,332302892,265,325,0.550847458,29/9/17 21:00,30/9/17 12:00
14719,2000001633,528123251,0,1999,491,0.197188755,29/9/17 21:00,30/9/17 12:00
14720,2000001633,316215165,218550532,350,230,0.396551724,29/9/17 21:00,30/9/17 12:00
14723,2000001633,198806675,130122391,245,105,0.3,29/9/17 21:00,30/9/17 12:00
14730,2000001633,522737668,412298458,294,195,0.398773006,29/9/17 21:00,30/9/17 12:00
14732,2000001634,519580875,409373323,359,120,0.250521921,30/9/17 12:00,30/9/17 21:00
14737,2000001634,14234403,6414717,399,391,0.494936709,30/9/17 12:00,30/9/17 21:00
14740,2000001634,309316864,209147820,559,291,0.342352941,30/9/17 12:00,30/9/17 21:00
14742,2000001634,56707428,42797749,450,200,0.307692308,30/9/17 12:00,30/9/17 21:00
14745,2000001634,495890787,390332905,299,461,0.606578947,30/9/17 12:00,30/9/17 21:00
14760,2000001634,531797146,417683654,1580,419,0.209604802,30/9/17 12:00,30/9/17 21:00
14764,2000001634,52581082,294607556,399,300,0.429184549,30/9/17 12:00,30/9/17 21:00
14766,2000001634,532602488,418173995,899,300,0.250208507,30/9/17 12:00,30/9/17 21:00
14767,2000001634,112604100,416362748,1980,2000,0.502512563,30/9/17 12:00,30/9/17 21:00
14771,2000001634,318936946,0,593,197,0.249367089,30/9/17 12:00,30/9/17 21:00
14772,2000001634,446222676,0,990,800,0.446927374,30/9/17 12:00,30/9/17 21:00
14773,2000001634,481028393,377195159,179,219,0.550251256,30/9/17 12:00,30/9/17 21:00
14776,2000001634,446377411,344494637,222,96,0.301886792,30/9/17 12:00,30/9/17 21:00
14777,2000001634,406513839,0,546,754,0.58,30/9/17 12:00,30/9/17 21:00
14778,2000001634,321007899,230011370,89,31,0.258333333,30/9/17 12:00,30/9/17 21:00
14780,2000001634,470977527,367645079,1999,1332,0.399879916,30/9/17 12:00,30/9/17 21:00
14781,2000001683,526460060,0,300,190,0.387755102,30/9/17 21:00,1/10/17 12:00
14793,2000001683,140597121,416000917,150,49,0.246231156,30/9/17 21:00,1/10/17 12:00
14800,2000001683,258398813,418122579,120,80,0.4,30/9/17 21:00,1/10/17 12:00
14801,2000001683,511795437,0,890,409,0.314857583,30/9/17 21:00,1/10/17 12:00
14802,2000001683,195342518,128217732,275,124,0.310776942,30/9/17 21:00,1/10/17 12:00
14805,2000001683,37358756,0,699,581,0.45390625,30/9/17 21:00,1/10/17 12:00
14806,2000001683,432802473,338063480,5490,2500,0.312891114,30/9/17 21:00,1/10/17 12:00
14809,2000001683,186065854,123575365,550,349,0.388209121,30/9/17 21:00,1/10/17 12:00
14833,2000001683,60954551,47425794,149,50,0.251256281,30/9/17 21:00,1/10/17 12:00
14837,2000001683,483031942,0,299,299,0.5,30/9/17 21:00,1/10/17 12:00
14838,2000001683,391089386,295741711,750,580,0.436090226,30/9/17 21:00,1/10/17 12:00
14840,2000001683,455452301,394246133,188,111,0.371237458,30/9/17 21:00,1/10/17 12:00
14842,2000001683,465675378,362811826,699,191,0.214606742,30/9/17 21:00,1/10/17 12:00
14858,2000001683,451262696,0,550,500,0.476190476,30/9/17 21:00,1/10/17 12:00
14859,2000001683,471212757,367833533,1490,490,0.247474747,30/9/17 21:00,1/10/17 12:00
14862,2000001683,438126168,337095481,599,271,0.311494253,30/9/17 21:00,1/10/17 12:00
14863,2000001688,65714065,51898630,199,200,0.501253133,1/10/17 12:00,1/10/17 22:00
14864,2000001688,73531510,0,184,344,0.651515152,1/10/17 12:00,1/10/17 22:00
14865,2000001688,6157253,0,520,179,0.256080114,1/10/17 12:00,1/10/17 22:00
14866,2000001688,511644018,0,465,125,0.211864407,1/10/17 12:00,1/10/17 22:00
14867,2000001688,32361130,16273072,109,91,0.455,1/10/17 12:00,1/10/17 22:00
14871,2000001688,194712548,138397222,149,41,0.215789474,1/10/17 12:00,1/10/17 22:00
14872,2000001688,50876360,368221188,875,724,0.452782989,1/10/17 12:00,1/10/17 22:00
14873,2000001688,172756514,116387143,299,461,0.606578947,1/10/17 12:00,1/10/17 22:00
14874,2000001688,150568780,106185496,750,550,0.423076923,1/10/17 12:00,1/10/17 22:00
14886,2000001688,487386788,0,349,150,0.300601202,1/10/17 12:00,1/10/17 22:00
14887,2000001688,52325564,417975728,399,191,0.323728814,1/10/17 12:00,1/10/17 22:00
14889,2000001688,498193309,417672059,1199,595,0.331661093,1/10/17 12:00,1/10/17 22:00
14890,2000001688,454033094,351991346,590,200,0.253164557,1/10/17 12:00,1/10/17 22:00
14892,2000001688,95484245,0,5280,2710,0.339173967,1/10/17 12:00,1/10/17 22:00
14896,2000001688,165624491,112327752,1799,781,0.302713178,1/10/17 12:00,1/10/17 22:00
14902,2000001688,397049837,301591221,2799,701,0.200285714,1/10/17 12:00,1/10/17 22:00
14910,2000001688,486027809,381766135,499,280,0.359435173,1/10/17 12:00,1/10/17 22:00
14918,2000001688,348901242,0,2380,800,0.251572327,1/10/17 12:00,1/10/17 22:00
14919,2000001688,451403892,0,1580,4000,0.716845878,1/10/17 12:00,1/10/17 22:00
14920,2000001689,12478462,123659656,169,111,0.396428571,1/10/17 22:00,2/10/17 12:00
14939,2000001689,508836745,0,899,400,0.307929176,1/10/17 22:00,2/10/17 12:00
14940,2000001689,448236864,0,330,168,0.337349398,1/10/17 22:00,2/10/17 12:00
14941,2000001689,166880380,0,3900,300,0.071428571,1/10/17 22:00,2/10/17 12:00
14942,2000001689,484156515,380085212,289,211,0.422,1/10/17 22:00,2/10/17 12:00
14966,2000001689,473211205,369897575,299,81,0.213157895,1/10/17 22:00,2/10/17 12:00
14968,2000001689,28992649,14008702,528,352,0.4,1/10/17 22:00,2/10/17 12:00
14973,2000001689,499273250,0,6280,2210,0.260306243,1/10/17 22:00,2/10/17 12:00
14974,2000001689,120958301,113527860,3880,1700,0.304659498,1/10/17 22:00,2/10/17 12:00
14982,2000001689,175224184,118136567,399,151,0.274545455,1/10/17 22:00,2/10/17 12:00
14984,2000001689,63721977,50205793,209,61,0.225925926,1/10/17 22:00,2/10/17 12:00
14987,2000001689,233682813,151603791,139,60,0.301507538,1/10/17 22:00,2/10/17 12:00
14993,2000001689,195636539,417636509,1500,700,0.318181818,1/10/17 22:00,2/10/17 12:00
14996,2000001689,377458645,282182846,980,620,0.3875,1/10/17 22:00,2/10/17 12:00
15006,2000001689,310520750,0,690,270,0.28125,1/10/17 22:00,2/10/17 12:00
15008,2000001689,420475489,0,923,627,0.404516129,1/10/17 22:00,2/10/17 12:00
15009,2000001689,519870681,0,399,261,0.395454545,1/10/17 22:00,2/10/17 12:00
15010,2000001693,51450906,34842653,99,90,0.476190476,2/10/17 12:00,2/10/17 22:00
15014,2000001693,528865135,416303217,399,200,0.333889816,2/10/17 12:00,2/10/17 22:00
15017,2000001693,118590550,90727822,350,250,0.416666667,2/10/17 12:00,2/10/17 22:00
15020,2000001693,14640198,6738421,990,300,0.23255814,2/10/17 12:00,2/10/17 22:00
15022,2000001693,83980535,421111856,300,100,0.25,2/10/17 12:00,2/10/17 22:00
15023,2000001693,485585149,381504235,499,151,0.232307692,2/10/17 12:00,2/10/17 22:00
15043,2000001693,512982921,403932764,229,136,0.37260274,2/10/17 12:00,2/10/17 22:00
15045,2000001693,65748092,94430495,1849,831,0.310074627,2/10/17 12:00,2/10/17 22:00
15064,2000001693,409322183,313465102,330,160,0.326530612,2/10/17 12:00,2/10/17 22:00
15067,2000001693,147702757,193973234,420,279,0.399141631,2/10/17 12:00,2/10/17 22:00
15068,2000001693,243882248,158340419,149,150,0.501672241,2/10/17 12:00,2/10/17 22:00
15070,2000001693,450258999,348289178,3985,995,0.199799197,2/10/17 12:00,2/10/17 22:00
15075,2000001693,384693037,0,2250,350,0.134615385,2/10/17 12:00,2/10/17 22:00
15076,2000001693,374568572,279287945,199,601,0.75125,2/10/17 12:00,2/10/17 22:00
15077,2000001693,408718796,0,503,1192,0.703244838,2/10/17 12:00,2/10/17 22:00
15078,2000001693,504729569,418139164,1999,1081,0.350974026,2/10/17 12:00,2/10/17 22:00
15080,2000001693,486874667,0,99,100,0.502512563,2/10/17 12:00,2/10/17 22:00
15081,2000001717,45041478,0,199,51,0.204,2/10/17 22:00,3/10/17 12:00
15083,2000001717,228458557,147904694,99,70,0.414201183,2/10/17 22:00,3/10/17 12:00
15091,2000001717,293643158,196471935,665,185,0.217647059,2/10/17 22:00,3/10/17 12:00
15094,2000001717,463530259,0,99,581,0.854411765,2/10/17 22:00,3/10/17 12:00
15102,2000001717,520900295,410783276,1930,550,0.221774194,2/10/17 22:00,3/10/17 12:00
15122,2000001717,464276940,0,299,181,0.377083333,2/10/17 22:00,3/10/17 12:00
15124,2000001717,137123541,137278897,1250,1040,0.454148472,2/10/17 22:00,3/10/17 12:00
15128,2000001717,534578571,419101152,490,302,0.381313131,2/10/17 22:00,3/10/17 12:00
15130,2000001717,523484037,412925034,299,100,0.250626566,2/10/17 22:00,3/10/17 12:00
15131,2000001717,161650522,0,8499,3401,0.285798319,2/10/17 22:00,3/10/17 12:00
15132,2000001717,403457601,0,499,140,0.219092332,2/10/17 22:00,3/10/17 12:00
15133,2000001717,402151695,306844438,399,91,0.185714286,2/10/17 22:00,3/10/17 12:00
15156,2000001717,525847819,0,499,161,0.243939394,2/10/17 22:00,3/10/17 12:00
15157,2000001717,525703860,414543981,1099,400,0.266844563,2/10/17 22:00,3/10/17 12:00
15159,2000001733,482314104,378506399,699,281,0.286734694,3/10/17 12:00,3/10/17 22:00
15167,2000001733,511295118,421446770,750,200,0.210526316,3/10/17 12:00,3/10/17 22:00
15169,2000001733,99819678,129045109,329,170,0.340681363,3/10/17 12:00,3/10/17 22:00
15170,2000001733,128051402,96198442,245,345,0.584745763,3/10/17 12:00,3/10/17 22:00
15176,2000001733,429081929,330572937,148,151,0.505016722,3/10/17 12:00,3/10/17 22:00
15181,2000001733,55132235,421530742,4980,3020,0.3775,3/10/17 12:00,3/10/17 22:00
15182,2000001733,164838609,0,460,160,0.258064516,3/10/17 12:00,3/10/17 22:00
15183,2000001733,532353604,421715117,1529,1831,0.544940476,3/10/17 12:00,3/10/17 22:00
15184,2000001733,295072809,0,3480,615,0.15018315,3/10/17 12:00,3/10/17 22:00
15185,2000001733,455686759,354213584,135,40,0.228571429,3/10/17 12:00,3/10/17 22:00
15187,2000001733,78030380,248249553,869,727,0.455513784,3/10/17 12:00,3/10/17 22:00
15190,2000001733,65266760,51496248,439,321,0.422368421,3/10/17 12:00,3/10/17 22:00
15203,2000001733,367568870,272435875,179,111,0.382758621,3/10/17 12:00,3/10/17 22:00
15219,2000001733,474270480,421503666,499,181,0.266176471,3/10/17 12:00,3/10/17 22:00
15227,2000001733,252555393,164185900,1736,744,0.3,3/10/17 12:00,3/10/17 22:00
15247,2000001733,505119357,0,499,100,0.166944908,3/10/17 12:00,3/10/17 22:00
15251,2000001733,519681621,409514572,299,139,0.317351598,3/10/17 12:00,3/10/17 22:00
15254,2000001734,201424627,418967434,990,290,0.2265625,3/10/17 22:00,4/10/17 12:00
15256,2000001734,123682127,93879369,88,100,0.531914894,3/10/17 22:00,4/10/17 12:00
15265,2000001734,7904166,422232254,1888,492,0.206722689,3/10/17 22:00,4/10/17 12:00
15269,2000001734,529948389,417053045,1150,430,0.272151899,3/10/17 22:00,4/10/17 12:00
15278,2000001734,512346303,403416818,379,220,0.367278798,3/10/17 22:00,4/10/17 12:00
15280,2000001734,523523314,0,129,36,0.218181818,3/10/17 22:00,4/10/17 12:00
15281,2000001734,17669363,416807267,499,439,0.468017058,3/10/17 22:00,4/10/17 12:00
15282,2000001734,532927510,418421079,299,100,0.250626566,3/10/17 22:00,4/10/17 12:00
15284,2000001734,410388655,421485146,499,300,0.375469337,3/10/17 22:00,4/10/17 12:00
15286,2000001734,43776577,0,1590,409,0.204602301,3/10/17 22:00,4/10/17 12:00
15287,2000001734,514662286,405044555,2600,1400,0.35,3/10/17 22:00,4/10/17 12:00
15307,2000001734,73753734,59020913,599,300,0.333704116,3/10/17 22:00,4/10/17 12:00
15312,2000001734,511905288,402947357,1199,381,0.241139241,3/10/17 22:00,4/10/17 12:00
15316,2000001734,233377844,422396257,138,550,0.799418605,3/10/17 22:00,4/10/17 12:00
15317,2000001734,393990321,0,879,1101,0.556060606,3/10/17 22:00,4/10/17 12:00
15318,2000001734,309295027,209127629,999,681,0.405357143,3/10/17 22:00,4/10/17 12:00
15322,2000001734,317616355,0,23600,6300,0.210702341,3/10/17 22:00,4/10/17 12:00
15323,2000001734,396014457,300614549,333,447,0.573076923,3/10/17 22:00,4/10/17 12:00
15343,2000001734,438356151,351973748,900,595,0.397993311,3/10/17 22:00,4/10/17 12:00
15345,2000001734,544278206,422351689,199,361,0.644642857,3/10/17 22:00,4/10/17 12:00
15348,2000001735,12829370,5313542,299,301,0.501666667,4/10/17 12:00,4/10/17 22:00
15349,2000001735,457959086,356442834,699,200,0.22246941,4/10/17 12:00,4/10/17 22:00
15351,2000001735,281948813,0,320,79,0.197994987,4/10/17 12:00,4/10/17 22:00
15352,2000001735,442827552,340956801,179,70,0.281124498,4/10/17 12:00,4/10/17 22:00
15358,2000001735,9225230,9133747,620,179,0.224030038,4/10/17 12:00,4/10/17 22:00
15359,2000001735,450863436,420787178,199,200,0.501253133,4/10/17 12:00,4/10/17 22:00
15364,2000001735,532660068,418214226,1499,491,0.246733668,4/10/17 12:00,4/10/17 22:00
15367,2000001735,177039597,119015144,399,1201,0.750625,4/10/17 12:00,4/10/17 22:00
15368,2000001735,440875780,421535273,999,681,0.405357143,4/10/17 12:00,4/10/17 22:00
15380,2000001735,54697376,0,1940,759,0.281215265,4/10/17 12:00,4/10/17 22:00
15381,2000001735,47062036,375111719,299,100,0.250626566,4/10/17 12:00,4/10/17 22:00
15383,2000001735,523472894,412915471,799,0,0,4/10/17 12:00,4/10/17 22:00
15384,2000001735,58552318,228205465,119,40,0.251572327,4/10/17 12:00,4/10/17 22:00
15386,2000001735,143153101,102942483,258,140,0.351758794,4/10/17 12:00,4/10/17 22:00
15391,2000001735,383072612,288335769,1499,991,0.397991968,4/10/17 12:00,4/10/17 22:00
15392,2000001735,541243159,421596804,190,190,0.5,4/10/17 12:00,4/10/17 22:00
15396,2000001735,436824738,336380124,349,158,0.311637081,4/10/17 12:00,4/10/17 22:00
15400,2000001735,512740848,422239628,1580,1800,0.532544379,4/10/17 12:00,4/10/17 22:00
15402,2000001736,495590120,417033540,820,360,0.305084746,4/10/17 22:00,5/10/17 12:00
15405,2000001736,19073794,9797421,350,249,0.415692821,4/10/17 22:00,5/10/17 12:00
15406,2000001736,115642240,90298180,294,197,0.401221996,4/10/17 22:00,5/10/17 12:00
15410,2000001736,106752929,156552560,2580,900,0.25862069,4/10/17 22:00,5/10/17 12:00
15420,2000001736,69384024,87864808,420,180,0.3,4/10/17 22:00,5/10/17 12:00
15427,2000001736,240235417,156177843,360,90,0.2,4/10/17 22:00,5/10/17 12:00
15437,2000001736,377660058,323174763,450,149,0.248747913,4/10/17 22:00,5/10/17 12:00
15438,2000001736,143392728,422542514,300,494,0.622166247,4/10/17 22:00,5/10/17 12:00
15446,2000001736,440930192,0,549,150,0.214592275,4/10/17 22:00,5/10/17 12:00
15447,2000001736,490759298,0,1490,500,0.251256281,4/10/17 22:00,5/10/17 12:00
15448,2000001736,511740710,402790180,249,41,0.14137931,4/10/17 22:00,5/10/17 12:00
15451,2000001736,403425307,0,249,250,0.501002004,4/10/17 22:00,5/10/17 12:00
15452,2000001736,134554905,0,149,150,0.501672241,4/10/17 22:00,5/10/17 12:00
15453,2000001736,143090995,102900065,499,209,0.29519774,4/10/17 22:00,5/10/17 12:00
15456,2000001736,446371444,344487150,99,36,0.266666667,4/10/17 22:00,5/10/17 12:00
15457,2000001736,315761846,0,2329,1151,0.330747126,4/10/17 22:00,5/10/17 12:00
15458,2000001736,396238385,0,2490,3200,0.562390158,4/10/17 22:00,5/10/17 12:00
15459,2000001794,454265449,352299835,2500,980,0.281609195,5/10/17 12:00,5/10/17 22:00
15461,2000001794,264228231,172794164,799,900,0.529723367,5/10/17 12:00,5/10/17 22:00
15464,2000001794,497432999,391267151,360,239,0.398998331,5/10/17 12:00,5/10/17 22:00
15465,2000001794,12260358,52199273,999,251,0.2008,5/10/17 12:00,5/10/17 22:00
15478,2000001794,408906238,312999938,149,50,0.251256281,5/10/17 12:00,5/10/17 22:00
15482,2000001794,13005115,394649950,99,60,0.377358491,5/10/17 12:00,5/10/17 22:00
15493,2000001794,523551837,422318963,349,151,0.302,5/10/17 12:00,5/10/17 22:00
15495,2000001794,29584080,335160097,315,275,0.466101695,5/10/17 12:00,5/10/17 22:00
